keyword,region,match_type,lb,ub,source,nn_keyword,nn_region,nn_match_type,nn_hist_min,nn_hist_max,cosine_sim,tier
ai generate course,usa,broad match,1.2449942166255412,7.901902068786598,nearest_neighbor,gen ai courses,usa,broad match,1.47,9.33,0.8469348412418648,same_region_and_match
ai generate course,a,broad match,0.2705782360761333,2.4690264041947163,nearest_neighbor,generative ai course,a,broad match,0.32,2.92,0.8455569877379165,same_region_and_match
ai generate course,b,broad match,0.11837797828330833,2.409837415053062,nearest_neighbor,generative ai course,b,broad match,0.14,2.85,0.8455569877379165,same_region_and_match
ai generate course,c,broad match,0.11135951289250272,2.290824265217198,nearest_neighbor,generative ai certificate course,c,broad match,0.14,2.88,0.795425092089305,same_region_and_match
ai generate course,c,phrase match,0.10525517473033183,1.3683172714943137,nearest_neighbor,ai generated courses,c,phrase match,0.11,1.43,0.9568652248211984,same_region_and_match
ai generated course,usa,broad match,1.2717031513474508,8.071422042225658,nearest_neighbor,gen ai courses,usa,broad match,1.47,9.33,0.8651041845901026,same_region_and_match
ai generated course,a,broad match,0.2744211941368619,2.5040933964988645,nearest_neighbor,generative ai course,a,broad match,0.32,2.92,0.8575662316776933,same_region_and_match
ai generated course,b,broad match,0.12005927243487707,2.444063760281426,nearest_neighbor,generative ai course,b,broad match,0.14,2.85,0.8575662316776933,same_region_and_match
ai generated course,c,broad match,0.08823913407457806,1.5642391949584291,nearest_neighbor,generative ai foundations course,c,broad match,0.11,1.95,0.8021739461325278,same_region_and_match
ai generated course,c,phrase match,0.10658502912926383,1.3856053786804297,nearest_neighbor,ai generated courses,c,phrase match,0.11,1.43,0.9689548102660348,same_region_and_match
ai generated courses,usa,broad match,1.2774218389386944,8.10771820224355,nearest_neighbor,gen ai courses,usa,broad match,1.47,9.33,0.8689944482576153,same_region_and_match
ai generated courses,a,broad match,0.2115182433531479,3.6634959748765215,nearest_neighbor,generative ai courses,a,broad match,0.25,4.33,0.8460729734125916,same_region_and_match
ai generated courses,b,broad match,0.5048977987302827,2.2894503632080063,nearest_neighbor,best ai courses,b,broad match,0.58,2.63,0.8705134460866945,same_region_and_match
ai generated courses,c,broad match,0.11108928157147802,2.285265220898976,nearest_neighbor,generative ai certificate course,c,broad match,0.14,2.88,0.7934948683677,same_region_and_match
ai generative course,usa,broad match,0.5046857820495008,4.423422442669153,nearest_neighbor,generative ai course,usa,broad match,0.51,4.47,0.9895799648029426,same_region_and_match
ai generative course,usa,phrase match,2.276033919046768,22.740547591171623,nearest_neighbor,generative ai course,usa,phrase match,2.3,22.98,0.9895799648029426,same_region_and_match
ai generative course,a,broad match,0.31666558873694167,2.8895734972245926,nearest_neighbor,generative ai course,a,broad match,0.32,2.92,0.9895799648029426,same_region_and_match
ai generative course,b,broad match,0.13854119507241197,2.8203028996883868,nearest_neighbor,generative ai course,b,broad match,0.14,2.85,0.9895799648029426,same_region_and_match
ai generative course,c,broad match,0.10208962890184163,1.8097706941690106,nearest_neighbor,generative ai foundations course,c,broad match,0.11,1.95,0.9280875354712875,same_region_and_match
ai generative course free,usa,broad match,0.48586449232812695,4.258459373934759,nearest_neighbor,generative ai course,usa,broad match,0.51,4.47,0.9526754751531901,same_region_and_match
ai generative course free,usa,phrase match,2.191153592852337,21.892482419020308,nearest_neighbor,generative ai course,usa,phrase match,2.3,22.98,0.9526754751531901,same_region_and_match
ai generative course free,a,broad match,0.30485615204902083,2.781812387447315,nearest_neighbor,generative ai course,a,broad match,0.32,2.92,0.9526754751531901,same_region_and_match
ai generative course free,b,broad match,0.1333745665214466,2.715125104186592,nearest_neighbor,generative ai course,b,broad match,0.14,2.85,0.9526754751531901,same_region_and_match
ai generative course free,c,broad match,0.1187111670934464,2.1368010076820347,nearest_neighbor,generative ai online course,c,broad match,0.13,2.34,0.9131628237957414,same_region_and_match
ai generative courses,usa,broad match,0.4164273480371954,3.965974743211385,nearest_neighbor,generative ai courses,usa,broad match,0.42,4.0,0.9914936858028462,same_region_and_match
ai generative courses,a,broad match,0.24787342145071156,4.293167659526325,nearest_neighbor,generative ai courses,a,broad match,0.25,4.33,0.9914936858028462,same_region_and_match
ai generative courses,b,broad match,0.12889417915437001,0.6841306432039639,nearest_neighbor,generative ai courses,b,broad match,0.13,0.69,0.9914936858028462,same_region_and_match
ai generative courses,c,broad match,0.10059845658435142,1.7833362758135023,nearest_neighbor,generative ai foundations course,c,broad match,0.11,1.95,0.9145314234941038,same_region_and_match
ai learning course,usa,broad match,1.1967796585615345,7.595887220666065,nearest_neighbor,gen ai courses,usa,broad match,1.47,9.33,0.8141358221507037,same_region_and_match
ai learning course,b,broad match,0.5151446180800847,2.335914388880384,nearest_neighbor,best ai courses,b,broad match,0.58,2.63,0.8881803760001461,same_region_and_match
ai learning course,c,broad match,0.08317743994238606,1.4745091626150255,nearest_neighbor,generative ai foundations course,c,broad match,0.11,1.95,0.7561585449307824,same_region_and_match
ai learning course,c,phrase match,0.21,6.13,exact,ai learning course,c,phrase match,0.21,6.13,,
ai learning courses,c,broad match,0.08263203095740841,1.464840548790422,nearest_neighbor,generative ai foundations course,c,broad match,0.11,1.95,0.7512002814309856,same_region_and_match
ai mit course,usa,broad match,2.564754055000789,15.497452108402452,nearest_neighbor,mit ai course,usa,broad match,2.59,15.65,0.9902525308883355,same_region_and_match
ai mit course,usa,exact match,1.1894151414227736,21.016050614216237,nearest_neighbor,mit ai courses,usa,exact match,1.3,22.97,0.9149347241713643,same_region_and_match
ai mit course,usa,phrase match,0.6040540438418847,17.606689999194607,nearest_neighbor,mit ai course,usa,phrase match,0.61,17.78,0.9902525308883355,same_region_and_match
ai mit course,a,broad match,1.782454555599004,16.289654133113117,nearest_neighbor,mit ai course,a,broad match,1.8,16.45,0.9902525308883355,same_region_and_match
ai mit course,b,broad match,0.5381076092756969,0.5381076092756969,nearest_neighbor,mit generative ai course,b,broad match,0.65,0.65,0.8278578604241491,same_region_and_match
ai mit course,b,exact match,0.24386557920306146,6.141799772521548,nearest_neighbor,mit ai class,b,exact match,0.27,6.8,0.9032058489002276,same_region_and_match
ai mit course,b,phrase match,0.15844040494213368,1.029862632123869,nearest_neighbor,mit ai course,b,phrase match,0.16,1.04,0.9902525308883355,same_region_and_match
ai mit course,c,broad match,0.09353538320686729,1.9241564545412697,nearest_neighbor,generative ai certificate course,c,broad match,0.14,2.88,0.668109880049052,same_region_and_match
ai mit course,c,exact match,0.2167694037360546,1.246424071482314,nearest_neighbor,mit ai class,c,exact match,0.24,1.38,0.9032058489002276,same_region_and_match
ai mit course,c,phrase match,0.18967322826904778,1.4631934752183688,nearest_neighbor,mit ai class,c,phrase match,0.21,1.62,0.9032058489002276,same_region_and_match
ai ml courses,usa,broad match,1.2104004793872047,7.6823377365187895,nearest_neighbor,gen ai courses,usa,broad match,1.47,9.33,0.8234016866579624,same_region_and_match
ai ml courses,usa,exact match,1.764700806849313,21.14039538001116,nearest_neighbor,ai learning course,usa,exact match,1.96,23.48,0.9003575545149557,same_region_and_match
ai ml courses,usa,phrase match,0.8193253746086097,29.441692032639054,nearest_neighbor,ai learning course,usa,phrase match,0.91,32.7,0.9003575545149557,same_region_and_match
ai ml courses,a,broad match,0.4097136964940624,11.759654820648729,nearest_neighbor,mit ai courses,a,broad match,0.47,13.49,0.871731269136303,same_region_and_match
ai ml courses,a,exact match,0.9453754322407035,31.72860022110704,nearest_neighbor,ai learning course,a,exact match,1.05,35.24,0.9003575545149557,same_region_and_match
ai ml courses,a,phrase match,0.4591823528026274,8.238271623811844,nearest_neighbor,ai learning course,a,phrase match,0.51,9.15,0.9003575545149557,same_region_and_match
ai ml courses,b,broad match,0.5135470367464661,2.328670183867596,nearest_neighbor,best ai courses,b,broad match,0.58,2.63,0.8854259254249415,same_region_and_match
ai ml courses,b,exact match,0.28811441744478583,6.230474277243493,nearest_neighbor,ai learning course,b,exact match,0.32,6.92,0.9003575545149557,same_region_and_match
ai ml courses,b,phrase match,0.1710679353578416,7.193856860574496,nearest_neighbor,ai learning course,b,phrase match,0.19,7.99,0.9003575545149557,same_region_and_match
ai ml courses,c,broad match,0.08680741425504034,1.5388587072484423,nearest_neighbor,generative ai foundations course,c,broad match,0.11,1.95,0.7891583114094576,same_region_and_match
ai ml courses,c,exact match,0.40516089953173007,0.9003575545149557,nearest_neighbor,ai learning course,c,exact match,0.45,1.0,0.9003575545149557,same_region_and_match
ai ml courses,c,phrase match,0.1890750864481407,5.519191809176679,nearest_neighbor,ai learning course,c,phrase match,0.21,6.13,0.9003575545149557,same_region_and_match
ai online courses,usa,broad match,0.35115426153290696,27.84734957737704,nearest_neighbor,generative ai online course,usa,broad match,0.43,34.1,0.8166378175183883,same_region_and_match
ai online courses,a,broad match,0.1878266980292293,8.533865193067157,nearest_neighbor,generative ai online course,a,broad match,0.23,10.45,0.8166378175183883,same_region_and_match
ai online courses,b,broad match,0.3694547554961142,0.9916943437000959,nearest_neighbor,online ai training courses,b,broad match,0.38,1.02,0.9722493565687215,same_region_and_match
ai online courses,c,broad match,0.10616291627739047,1.9109324929930283,nearest_neighbor,generative ai online course,c,broad match,0.13,2.34,0.8166378175183882,same_region_and_match
ai professional certificate,usa,broad match,0.9832711727350512,24.007479341380588,nearest_neighbor,ai certificate programs,usa,broad match,1.13,27.59,0.8701514802965056,same_region_and_match
ai professional certificate,usa,phrase match,0.40760630537076625,4.404136421445108,nearest_neighbor,professional ai certificate,usa,phrase match,0.41,4.43,0.9941617204165031,same_region_and_match
ai professional certificate,a,broad match,0.530482336626654,3.89789195173498,nearest_neighbor,ai diploma,a,broad match,0.69,5.07,0.7688149806183392,same_region_and_match
ai professional certificate,b,broad match,0.0895337288468257,4.655753900034936,nearest_neighbor,generative ai certificate course,b,broad match,0.12,6.24,0.7461144070568808,same_region_and_match
ai professional certificate,c,broad match,0.10445601698796332,2.148809492323817,nearest_neighbor,generative ai certificate course,c,broad match,0.14,2.88,0.7461144070568808,same_region_and_match
ai prompt engineer certification,usa,broad match,0.9675462258476959,7.869375970227927,nearest_neighbor,best ai certification,usa,broad match,1.2,9.76,0.8062885215397466,same_region_and_match
ai prompt engineer certification,usa,phrase match,1.4561108258542894,15.6403433412349,nearest_neighbor,ai related certifications,usa,phrase match,1.7,18.26,0.856535779914288,same_region_and_match
ai prompt engineer certification,a,broad match,0.5130092035273311,3.769502408526912,nearest_neighbor,ai diploma,a,broad match,0.69,5.07,0.7434915993149728,same_region_and_match
ai prompt engineer certification,b,broad match,0.08784556610572695,4.567969437497802,nearest_neighbor,generative ai certificate course,b,broad match,0.12,6.24,0.7320463842143913,same_region_and_match
ai prompt engineer certification,c,broad match,0.10248649379001479,2.108293586537447,nearest_neighbor,generative ai certificate course,c,broad match,0.14,2.88,0.7320463842143913,same_region_and_match
ai prompt engineering course,usa,broad match,1.1516782055715198,7.309631059851891,nearest_neighbor,gen ai courses,usa,broad match,1.47,9.33,0.7834545616132788,same_region_and_match
ai prompt engineering course,usa,exact match,3.47,11.09,exact,ai prompt engineering course,usa,exact match,3.47,11.09,,
ai prompt engineering course,usa,phrase match,0.768956463918927,27.63173227488892,nearest_neighbor,ai learning course,usa,phrase match,0.91,32.7,0.8450071032076121,same_region_and_match
ai prompt engineering course,b,broad match,0.07251342493799384,1.2488423183765607,nearest_neighbor,learn prompt engineering,b,broad match,0.09,1.55,0.8057047215332649,same_region_and_match
ai prompt engineering course,c,broad match,0.08178352339124959,1.4497988237539698,nearest_neighbor,generative ai foundations course,c,broad match,0.11,1.95,0.7434865762840871,same_region_and_match
ai related certifications,usa,broad match,1.0772909896351284,8.761966715699044,nearest_neighbor,best ai certification,usa,broad match,1.2,9.76,0.8977424913626071,same_region_and_match
ai related certifications,usa,exact match,1.55,25.67,exact,ai related certifications,usa,exact match,1.55,25.67,,
ai related certifications,usa,phrase match,1.7,18.26,exact,ai related certifications,usa,phrase match,1.7,18.26,,
ai related certifications,a,broad match,0.3303169791224038,1.0754506297008495,nearest_neighbor,generative ai certification online,a,broad match,0.43,1.4,0.7681790212148926,same_region_and_match
ai related certifications,a,phrase match,0.53,6.01,exact,ai related certifications,a,phrase match,0.53,6.01,,
