Day,Keyword,Match type,Region,Cost,Clicks,day_of_week,is_weekend,month,is_public_holiday,days_to_next_course_start,Competition,Competition (indexed value),Top of page bid (low range),Top of page bid (high range),last_month_searches,three_month_avg,six_month_avg,mom_change,search_trend,llm_relevance_score
2022-06-13,mbse training,Exact match,A,1.99,1,Monday,0,Jun,0,105,Medium,61.0,2.59,7.15,3.9318256327243257,4.643306636380506,4.514255148635636,-0.19867069479548416,0.11580677475850455,4
2022-06-13,system engineering training course,Phrase match,A,1.07,1,Monday,0,Jun,0,105,Medium,51.0,3.53,8.78,2.3978952727983707,2.3978952727983707,2.527220705783381,0.0,-0.1293254329850105,5
2022-06-13,msc engineering,Broad match,A,20.78,10,Monday,0,Jun,0,105,Low,6.0,3.98,16.2,5.14166355650266,5.564520407322694,5.479455497784043,0.0,0.06379868215398798,3
2022-06-13,ms engineer,Broad match,A,6.35,5,Monday,0,Jun,0,105,Low,3.0,3.07,8.06,4.948759890378168,5.077362334461163,5.064502090052864,-0.19290366612449183,-0.01929036661244942,3
2022-06-13,mit system engineering,Broad match,A,1.17,3,Monday,0,Jun,0,105,Medium,46.0,2.69,10.75,5.351858133476067,5.493632982707151,5.520839640945507,-0.21266227384662706,-0.06265037054612699,4
2022-06-13,mit systems engineering,Broad match,A,6.19,3,Monday,0,Jun,0,105,Medium,46.0,2.69,10.75,5.351858133476067,5.493632982707151,5.520839640945507,-0.21266227384662706,-0.06265037054612699,4
2022-06-13,mit systems engineering,Exact match,A,2.99,2,Monday,0,Jun,0,105,Medium,46.0,2.69,10.75,5.351858133476067,5.493632982707151,5.520839640945507,-0.21266227384662706,-0.06265037054612699,4
2022-06-13,mit systems engineering,Phrase match,A,1.72,2,Monday,0,Jun,0,105,Medium,46.0,2.69,10.75,5.351858133476067,5.493632982707151,5.520839640945507,-0.21266227384662706,-0.06265037054612699,4
2022-06-13,mit systems engineering masters,Broad match,A,8.42,4,Monday,0,Jun,0,105,Medium,60.0,4.27,17.3,3.713572066704308,2.828980049415072,2.9930899580907573,0.6466271649250523,-0.14255566984485002,5
2022-06-13,mit architecture and systems engineering,Broad match,A,16.46,10,Monday,0,Jun,0,105,Medium,49.0,2.51,15.17,3.044522437723423,3.3973605696376254,3.3900352426681217,-0.38946476676172326,-0.09486344912000493,4
2022-06-13,mit architecture and systems engineering,Exact match,A,5.27,1,Monday,0,Jun,0,105,Medium,49.0,2.51,15.17,3.044522437723423,3.3973605696376254,3.3900352426681217,-0.38946476676172326,-0.09486344912000493,4
2022-06-13,mit systems architecture,Broad match,A,0.45,1,Monday,0,Jun,0,105,Medium,63.0,2.97,11.89,2.3978952727983707,2.613437661106721,2.6565461387683915,0.6466271649250523,8.107922592650825e-17,4
2022-06-13,computer systems engineering,Broad match,B,2.38,2,Monday,0,Jun,0,105,Low,9.0,4.09,16.17,6.78105762593618,6.866189061522206,6.883215348639412,-0.12769715337904053,-0.025539430675808113,3
2022-06-13,mit systems engineering,Broad match,B,1.25,1,Monday,0,Jun,0,105,Medium,46.0,2.69,10.75,5.351858133476067,5.493632982707151,5.520839640945507,-0.21266227384662706,-0.06265037054612699,4
2022-06-13,mit systems engineering,Exact match,B,0.15,1,Monday,0,Jun,0,105,Medium,46.0,2.69,10.75,5.351858133476067,5.493632982707151,5.520839640945507,-0.21266227384662706,-0.06265037054612699,4
2022-06-13,mit architecture and systems engineering,Broad match,B,13.81,8,Monday,0,Jun,0,105,Medium,49.0,2.51,15.17,3.044522437723423,3.3973605696376254,3.3900352426681217,-0.38946476676172326,-0.09486344912000493,4
2022-06-13,mit systems architecture,Broad match,B,2.13,2,Monday,0,Jun,0,105,Medium,63.0,2.97,11.89,2.3978952727983707,2.613437661106721,2.6565461387683915,0.6466271649250523,8.107922592650825e-17,4
2022-06-13,engineering study,Phrase match,B,3.46,3,Monday,0,Jun,0,105,Low,23.0,4.71,15.24,5.771441123130016,5.702467551194242,5.769510267339621,0.20692071580732208,-0.06014535895180163,3
2022-06-13,online computer engineering degree,Broad match,B,11.92,9,Monday,0,Jun,0,105,High,73.0,9.89,55.0,6.78105762593618,6.90875477931522,6.883215348639412,0.0,0.012769715337903408,4
2022-06-13,mit online,Broad match,B,26.71,16,Monday,0,Jun,0,105,Medium,54.0,2.89,9.12,6.3818160174060985,6.781057625936181,6.806597056611987,0.0,-0.025539430675808113,4
2022-06-13,mit course ware,Broad match,B,29.02,12,Monday,0,Jun,0,105,Low,8.0,2.64,9.19,10.407318772389159,10.007892611890918,10.047779270823932,0.0,-0.039886658933015844,5
2022-06-13,mit ocw courses,Broad match,B,16.32,8,Monday,0,Jun,0,105,Low,8.0,2.64,9.19,10.407318772389159,10.007892611890918,10.047779270823932,0.0,-0.039886658933015844,4
2022-06-13,online engineering degree courses,Phrase match,B,1.9,3,Monday,0,Jun,0,105,Low,21.0,0.0,0.0,2.3978952727983707,2.3978952727983707,2.3978952727983707,0.0,8.107922592650825e-17,5
2022-06-13,online certification courses for engineering,Broad match,B,8.42,5,Monday,0,Jun,0,105,Missing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
2022-06-13,.mit courses,Broad match,B,16.47,11,Monday,0,Jun,0,105,Low,20.0,2.31,6.74,7.972810784121404,7.972810784121404,8.097116507415702,0.0,-0.12430572329429838,5
2022-06-13,system engineering training course,Broad match,B,0.75,1,Monday,0,Jun,0,105,Medium,51.0,3.53,8.78,2.3978952727983707,2.3978952727983707,2.527220705783381,0.0,-0.1293254329850105,5
2022-06-13,system engineering training,Exact match,B,2.54,1,Monday,0,Jun,0,105,High,77.0,2.84,9.17,3.9318256327243257,5.281793274484932,5.10073398302906,0.21019457697340638,0.12383298413861227,4
2022-06-13,embedded systems,Broad match,USA,7.3,2,Monday,0,Jun,0,105,Low,6.0,1.88,10.84,8.999742789830492,9.133508290691841,9.160261390864111,-0.2006482512920229,-0.04012965025840366,3
2022-06-13,aerospace universities,Broad match,USA,3.27,1,Monday,0,Jun,0,105,Low,30.0,1.81,6.87,4.709530201312334,4.789273431000946,4.717642000166404,0.23922968906583453,0.08758007677226388,5
2022-06-13,embedded systems engineering,Broad match,USA,3.19,2,Monday,0,Jun,0,105,Low,12.0,1.27,8.12,7.3783837129967145,6.823623343729193,6.832136487287795,0.0,-0.025539430675808113,3
2022-06-13,aerospace programs,Broad match,USA,1.88,1,Monday,0,Jun,0,105,Medium,36.0,3.26,10.76,4.948759890378168,4.643306636380506,4.5903277844350425,-0.19867069479548416,0.019867069479548465,3
2022-06-13,mit system engineering,Broad match,USA,4.95,3,Monday,0,Jun,0,105,Medium,46.0,2.69,10.75,5.351858133476067,5.493632982707151,5.520839640945507,-0.21266227384662706,-0.06265037054612699,4
2022-06-13,mit systems engineering,Exact match,USA,9.38,3,Monday,0,Jun,0,105,Medium,46.0,2.69,10.75,5.351858133476067,5.493632982707151,5.520839640945507,-0.21266227384662706,-0.06265037054612699,4
2022-06-13,mit systems engineering,Phrase match,USA,3.68,1,Monday,0,Jun,0,105,Medium,46.0,2.69,10.75,5.351858133476067,5.493632982707151,5.520839640945507,-0.21266227384662706,-0.06265037054612699,4
2022-06-13,mit systems engineering masters,Broad match,USA,1.63,1,Monday,0,Jun,0,105,Medium,60.0,4.27,17.3,3.713572066704308,2.828980049415072,2.9930899580907573,0.6466271649250523,-0.14255566984485002,5
2022-06-13,mit systems engineering certificate,Exact match,USA,6.82,1,Monday,0,Jun,0,105,High,75.0,2.4,9.08,3.9318256327243257,4.51085950651685,4.51085950651685,0.0,0.0,5
2022-06-13,mit architecture and systems engineering,Broad match,USA,46.81,8,Monday,0,Jun,0,105,Medium,49.0,2.51,15.17,3.044522437723423,3.3973605696376254,3.3900352426681217,-0.38946476676172326,-0.09486344912000493,4
2022-06-13,mit mbse,Exact match,USA,6.48,1,Monday,0,Jun,0,105,Medium,50.0,2.96,10.95,2.3978952727983707,3.0519965924087007,3.3043605228871145,-0.6466271649250523,-0.34573254866136366,5
2022-06-13,mit model based systems engineering,Exact match,USA,13.54,2,Monday,0,Jun,0,105,Medium,45.0,0.0,0.0,2.3978952727983707,2.8289800494150725,2.9930899580907573,-0.6466271649250523,-0.16827190966118277,4
2022-06-13,mit systems architecture,Broad match,USA,0.12,1,Monday,0,Jun,0,105,Medium,63.0,2.97,11.89,2.3978952727983707,2.613437661106721,2.6565461387683915,0.6466271649250523,8.107922592650825e-17,4
2022-06-13,mit xpro systems engineering,Exact match,USA,0.84,1,Monday,0,Jun,0,105,Medium,53.0,4.25,18.02,3.044522437723423,3.96935919215665,4.020516617247118,0.21825356602001778,-0.08799620546539967,5
2022-06-13,mbse course,Broad match,USA,2.29,1,Monday,0,Jun,0,105,High,82.0,2.83,8.0,3.713572066704308,4.643306636380506,4.3587142349180334,0.0,0.23331137057640272,4
2022-06-13,sysml training,Broad match,USA,1.35,1,Monday,0,Jun,0,105,Medium,62.0,1.63,5.06,4.2626798770413155,4.574099757978778,4.449531805603793,0.4379003838613187,0.16203396561492447,4
2022-06-13,mbse training,Broad match,USA,15.45,3,Monday,0,Jun,0,105,Medium,61.0,2.59,7.15,3.9318256327243257,4.643306636380506,4.514255148635636,-0.19867069479548416,0.11580677475850455,4
2022-06-13,model based systems engineering course,Broad match,USA,7.19,1,Monday,0,Jun,0,105,High,82.0,2.83,8.0,3.713572066704308,4.643306636380506,4.3587142349180334,0.0,0.23331137057640272,4
2022-06-13,system engineering training,Phrase match,USA,4.14,1,Monday,0,Jun,0,105,High,77.0,2.84,9.17,3.9318256327243257,5.281793274484932,5.10073398302906,0.21019457697340638,0.12383298413861227,4
2022-06-13,system engineering training,Exact match,USA,6.18,2,Monday,0,Jun,0,105,High,77.0,2.84,9.17,3.9318256327243257,5.281793274484932,5.10073398302906,0.21019457697340638,0.12383298413861227,4
2022-06-13,system engineering education,Broad match,USA,24.05,4,Monday,0,Jun,0,105,Medium,50.0,3.75,9.14,3.044522437723423,3.7658794899779324,3.7326902614286537,0.49783842823917945,0.0,4
2022-06-13,system engineering education,Exact match,USA,9.28,2,Monday,0,Jun,0,105,Medium,50.0,3.75,9.14,3.044522437723423,3.7658794899779324,3.7326902614286537,0.49783842823917945,0.0,4
2022-06-13,incose certification,Broad match,USA,2.46,1,Monday,0,Jun,0,105,Low,14.0,2.48,9.22,5.771441123130016,5.702467551194242,5.730056979968551,-0.20692071580732208,-0.0413841431614645,5
2022-06-14,electrical engineering degree,Broad match,A,7.41,5,Tuesday,0,Jun,0,104,Medium,51.0,4.08,26.03,8.38958706681109,8.188966863648876,8.145735647743383,0.0,0.02161560795274698,5
2022-06-14,electrical engineering program,Broad match,A,20.94,10,Tuesday,0,Jun,0,104,Medium,59.0,4.24,23.27,4.948759890378168,4.948759890378168,4.853068014751836,0.0,0.07176890671975045,5
2022-06-14,electrical engineering programs,Broad match,A,9.49,6,Tuesday,0,Jun,0,104,Medium,59.0,4.24,23.27,4.948759890378168,4.948759890378168,4.853068014751836,0.0,0.07176890671975045,4
2022-06-14,online computer engineering degree,Broad match,A,23.22,9,Tuesday,0,Jun,0,104,High,73.0,9.89,55.0,6.78105762593618,6.90875477931522,6.883215348639412,0.0,0.012769715337903408,4
2022-06-14,electrical engineering certificate online,Broad match,A,3.1,1,Tuesday,0,Jun,0,104,High,90.0,4.1,14.03,3.713572066704308,3.4339872044851467,3.4899041769289783,0.0,-0.055916972443832424,5
2022-06-14,courses at university,Phrase match,A,25.71,20,Tuesday,0,Jun,0,104,Low,25.0,2.59,12.46,6.175867270105761,6.3818160174060985,6.340626267946031,0.0,0.020594874730033918,4
2022-06-14,university undergraduate courses,Phrase match,A,0.71,1,Tuesday,0,Jun,0,104,Low,14.0,0.0,0.0,2.3978952727983707,2.613437661106721,2.527220705783381,0.0,1.621584518530165e-16,4
2022-06-14,electrical university,Broad match,A,10.56,5,Tuesday,0,Jun,0,104,High,84.0,1.21,32.23,4.51085950651685,4.789273431000946,4.628271935312201,0.0,0.08441917138619903,5
2022-06-14,online engineering degree courses,Phrase match,A,4.75,2,Tuesday,0,Jun,0,104,Low,21.0,0.0,0.0,2.3978952727983707,2.3978952727983707,2.3978952727983707,0.0,8.107922592650825e-17,5
2022-06-14,online certificate courses in engineering,Broad match,A,19.08,9,Tuesday,0,Jun,0,104,Medium,49.0,4.48,21.42,3.713572066704308,3.1743440266439973,3.2003083444281124,-0.38946476676172326,-0.03894647667617258,5
2022-06-14,engineering foundation degree,Phrase match,A,1.48,1,Tuesday,0,Jun,0,104,Medium,57.0,0.0,0.0,2.3978952727983707,1.598596848532247,1.9183162182386966,0.0,2.432376777795248e-16,4
2022-06-14,mbse course,Broad match,A,2.51,1,Tuesday,0,Jun,0,104,High,82.0,2.83,8.0,3.713572066704308,4.643306636380506,4.3587142349180334,0.0,0.23331137057640272,4
2022-06-14,system engineering education,Broad match,A,8.98,5,Tuesday,0,Jun,0,104,Medium,50.0,3.75,9.14,3.044522437723423,3.7658794899779324,3.7326902614286537,0.49783842823917945,0.0,4
2022-06-14,engineering study,Phrase match,A,17.6,7,Tuesday,0,Jun,0,104,Low,23.0,4.71,15.24,5.771441123130016,5.702467551194242,5.769510267339621,0.20692071580732208,-0.06014535895180163,3
2022-06-14,computer systems engineering,Exact match,A,2.74,1,Tuesday,0,Jun,0,104,Low,9.0,4.09,16.17,6.78105762593618,6.866189061522206,6.883215348639412,-0.12769715337904053,-0.025539430675808113,3
2022-06-14,cloud computing architecture,Broad match,A,21.97,6,Tuesday,0,Jun,0,104,Low,23.0,3.56,10.82,5.351858133476067,6.690542807552499,6.646581339445478,-0.3992416085300814,-0.019722775110647326,3
2022-06-14,mechatronic systems engineering,Broad match,A,3.27,2,Tuesday,0,Jun,0,104,Low,1.0,0.0,0.0,2.3978952727983707,3.6203771126312545,3.6017381218166435,-0.2795848622191617,-0.027958486221916174,3
2022-06-14,computer systems engineering,Broad match,A,20.2,8,Tuesday,0,Jun,0,104,Low,9.0,4.09,16.17,6.78105762593618,6.866189061522206,6.883215348639412,-0.12769715337904053,-0.025539430675808113,3
2022-06-14,energy and power engineering,Broad match,A,1.8,2,Tuesday,0,Jun,0,104,Low,7.0,1.7,9.96,4.948759890378168,4.152395128935652,4.020516617247118,0.33085424431698973,0.08799620546539952,3
2022-06-14,enterprise architecture system,Broad match,A,0.39,1,Tuesday,0,Jun,0,104,Low,17.0,3.16,15.84,3.713572066704308,4.643306636380506,4.717642000166404,-0.19867069479548416,-0.06365710786568009,3
2022-06-14,computer systems engineering,Broad match,A,12.64,2,Tuesday,0,Jun,0,104,Low,9.0,4.09,16.17,6.78105762593618,6.866189061522206,6.883215348639412,-0.12769715337904053,-0.025539430675808113,3
2022-06-14,mbse training,Broad match,A,2.51,1,Tuesday,0,Jun,0,104,Medium,61.0,2.59,7.15,3.9318256327243257,4.643306636380506,4.514255148635636,-0.19867069479548416,0.11580677475850455,4
2022-06-14,mbse training,Exact match,A,5.96,2,Tuesday,0,Jun,0,104,Medium,61.0,2.59,7.15,3.9318256327243257,4.643306636380506,4.514255148635636,-0.19867069479548416,0.11580677475850455,4
2022-06-14,system engineering training,Broad match,A,1.03,1,Tuesday,0,Jun,0,104,High,77.0,2.84,9.17,3.9318256327243257,5.281793274484932,5.10073398302906,0.21019457697340638,0.12383298413861227,4
2022-06-14,system engineering training course,Broad match,A,0.81,1,Tuesday,0,Jun,0,104,Medium,51.0,3.53,8.78,2.3978952727983707,2.3978952727983707,2.527220705783381,0.0,-0.1293254329850105,5
2022-06-14,msc engineering,Broad match,A,18.36,9,Tuesday,0,Jun,0,104,Low,6.0,3.98,16.2,5.14166355650266,5.564520407322694,5.479455497784043,0.0,0.06379868215398798,3
2022-06-14,ms engineer,Broad match,A,7.99,3,Tuesday,0,Jun,0,104,Low,3.0,3.07,8.06,4.948759890378168,5.077362334461163,5.064502090052864,-0.19290366612449183,-0.01929036661244942,3
2022-06-14,mit system engineering,Broad match,A,2.13,2,Tuesday,0,Jun,0,104,Medium,46.0,2.69,10.75,5.351858133476067,5.493632982707151,5.520839640945507,-0.21266227384662706,-0.06265037054612699,4
2022-06-14,mit systems engineering,Broad match,A,3.3,1,Tuesday,0,Jun,0,104,Medium,46.0,2.69,10.75,5.351858133476067,5.493632982707151,5.520839640945507,-0.21266227384662706,-0.06265037054612699,4
2022-06-14,mit systems engineering,Exact match,A,2.68,2,Tuesday,0,Jun,0,104,Medium,46.0,2.69,10.75,5.351858133476067,5.493632982707151,5.520839640945507,-0.21266227384662706,-0.06265037054612699,4
2022-06-14,engineering masters uk,Broad match,A,3.96,2,Tuesday,0,Jun,0,104,Low,32.0,1.2,3.85,3.044522437723423,4.428132963358339,4.411587654726636,0.2481796294755343,1.621584518530165e-16,5
2022-06-14,mit systems engineering masters,Broad match,A,12.37,8,Tuesday,0,Jun,0,104,Medium,60.0,4.27,17.3,3.713572066704308,2.828980049415072,2.9930899580907573,0.6466271649250523,-0.14255566984485002,5
2022-06-14,mit architecture and systems engineering,Broad match,A,13.17,10,Tuesday,0,Jun,0,104,Medium,49.0,2.51,15.17,3.044522437723423,3.3973605696376254,3.3900352426681217,-0.38946476676172326,-0.09486344912000493,4
2022-06-14,mit model based systems engineering,Exact match,A,0.32,2,Tuesday,0,Jun,0,104,Medium,45.0,0.0,0.0,2.3978952727983707,2.8289800494150725,2.9930899580907573,-0.6466271649250523,-0.16827190966118277,4
2022-06-14,computer systems engineering,Broad match,B,11.5,8,Tuesday,0,Jun,0,104,Low,9.0,4.09,16.17,6.78105762593618,6.866189061522206,6.883215348639412,-0.12769715337904053,-0.025539430675808113,3
2022-06-14,mit systems engineering,Broad match,B,9.18,2,Tuesday,0,Jun,0,104,Medium,46.0,2.69,10.75,5.351858133476067,5.493632982707151,5.520839640945507,-0.21266227384662706,-0.06265037054612699,4
2022-06-14,mit architecture and systems engineering,Broad match,B,2.96,1,Tuesday,0,Jun,0,104,Medium,49.0,2.51,15.17,3.044522437723423,3.3973605696376254,3.3900352426681217,-0.38946476676172326,-0.09486344912000493,4
2022-06-14,system engineering education,Broad match,B,5.06,2,Tuesday,0,Jun,0,104,Medium,50.0,3.75,9.14,3.044522437723423,3.7658794899779324,3.7326902614286537,0.49783842823917945,0.0,4
2022-06-14,engineering study,Phrase match,B,5.31,5,Tuesday,0,Jun,0,104,Low,23.0,4.71,15.24,5.771441123130016,5.702467551194242,5.769510267339621,0.20692071580732208,-0.06014535895180163,3
2022-06-14,online computer engineering degree,Broad match,B,6.84,5,Tuesday,0,Jun,0,104,High,73.0,9.89,55.0,6.78105762593618,6.90875477931522,6.883215348639412,0.0,0.012769715337903408,4
2022-06-14,mit online,Broad match,B,19.22,11,Tuesday,0,Jun,0,104,Medium,54.0,2.89,9.12,6.3818160174060985,6.781057625936181,6.806597056611987,0.0,-0.025539430675808113,4
2022-06-14,mit course ware,Broad match,B,36.91,15,Tuesday,0,Jun,0,104,Low,8.0,2.64,9.19,10.407318772389159,10.007892611890918,10.047779270823932,0.0,-0.039886658933015844,5
2022-06-14,mit ocw courses,Broad match,B,21.82,9,Tuesday,0,Jun,0,104,Low,8.0,2.64,9.19,10.407318772389159,10.007892611890918,10.047779270823932,0.0,-0.039886658933015844,4
2022-06-14,mbse course,Broad match,B,5.24,2,Tuesday,0,Jun,0,104,High,82.0,2.83,8.0,3.713572066704308,4.643306636380506,4.3587142349180334,0.0,0.23331137057640272,4
2022-06-14,online certification courses for engineering,Broad match,B,13.2,5,Tuesday,0,Jun,0,104,Missing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
2022-06-14,.mit courses,Broad match,B,26.33,11,Tuesday,0,Jun,0,104,Low,20.0,2.31,6.74,7.972810784121404,7.972810784121404,8.097116507415702,0.0,-0.12430572329429838,5
2022-06-14,system engineering training,Broad match,B,4.94,2,Tuesday,0,Jun,0,104,High,77.0,2.84,9.17,3.9318256327243257,5.281793274484932,5.10073398302906,0.21019457697340638,0.12383298413861227,4
2022-06-14,system engineering training,Exact match,B,6.11,1,Tuesday,0,Jun,0,104,High,77.0,2.84,9.17,3.9318256327243257,5.281793274484932,5.10073398302906,0.21019457697340638,0.12383298413861227,4
2022-06-14,embedded systems,Broad match,USA,4.8,1,Tuesday,0,Jun,0,104,Low,6.0,1.88,10.84,8.999742789830492,9.133508290691841,9.160261390864111,-0.2006482512920229,-0.04012965025840366,3
2022-06-14,linux engineer,Broad match,USA,2.41,1,Tuesday,0,Jun,0,104,Low,6.0,0.97,16.08,5.564520407322694,5.633493979258468,5.647288693645622,0.0,-0.0413841431614645,3
2022-06-14,aircraft engineering,Broad match,USA,8.98,3,Tuesday,0,Jun,0,104,Low,11.0,2.58,12.18,7.170888478512505,6.90875477931522,6.961181519154678,0.0,-0.0524267398394569,3
2022-06-14,embedded systems engineering,Broad match,USA,5.25,3,Tuesday,0,Jun,0,104,Low,12.0,1.27,8.12,7.3783837129967145,6.823623343729193,6.832136487287795,0.0,-0.025539430675808113,3
